text,label,polarity,category,,,,1,0
we miss the quirky amazement that used to come along for an integral part of the ride .,0,0,‰∏≠Á? (Neutral),,,,,
"sluggishly directed by episodic tv veteran joe zwick , it 's a sitcom without the snap-crackle .",0,0,‰∏≠Á? (Neutral),,,,,
a dreary rip-off of goodfellas that serves as a muddled and offensive cautionary tale for hispanic americans .,0,-0.4,?πË? (Criticism),,,,,
"spousal abuse is a major problem in contemporary society , but the film reduces this domestic tragedy to florid melodrama .",0,-0.017708333,‰∏≠Á? (Neutral),,,,,
"do n't plan on the perfect ending , but sweet home alabama hits the mark with critics who escaped from a small town life .",1,0.366666667,Á®±Ë? (Praise),,,,,
"to the film 's credit , the acting is fresh and unselfconscious , and munch is a marvel of reality versus sappy sentiment .",1,0.15,Á®±Ë? (Praise),,,,,
"a sensual performance from abbass buoys the flimsy story , but her inner journey is largely unexplored and we 're left wondering about this exotic-looking woman whose emotional depths are only hinted at .",1,0.042857143,‰∏≠Á? (Neutral),,,,,
"truth to tell , if you 've seen more than half-a-dozen horror films , there 's nothing here you have n't seen before .",0,0.5,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
you 've seen them a million times .,0,0,‰∏≠Á? (Neutral),,,,,
"other than that small problem ,  this is a great bt headdest .",1,0.141666667,Á®±Ë? (Praise),,,,,
will grab your children by the imagination and amaze them and amuse them .,1,0,‰∏≠Á? (Neutral),,,,,
it is so small . get a racket ball . pass this one by .,0,-0.25,?πË? (Criticism),,,,,
"a thoughtful , moving piece that faces difficult issues with honesty and beauty .",1,-0.05,‰∏≠Á? (Neutral),,,,,
i did n't believe for a moment in these villains or their plot .,0,0,‰∏≠Á? (Neutral),,,,,
"the film benefits greatly from a less manic tone than its predecessor , as cho appears to have settled comfortably into her skin .",1,0.344444444,Á®±Ë? (Praise),,,,,
"one of those movies where you walk out of the theater not feeling cheated exactly , but feeling pandered to , which , in the end , might be all the more infuriating .",0,0.05,‰∏≠Á? (Neutral),,,,,
"as adapted by kevin molony from simon leys ' novel `` the death of napoleon '' and directed by alan taylor , napoleon 's journey is interesting but his parisian rebirth is stillborn",0,0.5,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
"only an epic documentary could get it all down , and spike lee 's jim brown : all american at long last gives its subject a movie worthy of his talents .",1,0.006790123,‰∏≠Á? (Neutral),,,,,
"it might be tempting to regard mr. andrew and his collaborators as oddballs , but mr. earnhart 's quizzical , charming movie allows us to see them , finally , as artists .",1,0.35,Á®±Ë? (Praise),,,,,
"once the charger is removed ,  the phone starts working ,  again .",0,0,‰∏≠Á? (Neutral),,,,,
seems to working fine in my mother s humidifier .,1,0.416666667,Á®±Ë? (Praise),,,,,
they have a medium pile lining that has more of a stiffer polyester feel .,0,0.5,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
"it 's an example of sophisticated , challenging filmmaking that stands , despite its noticeable lack of emotional heft , in welcome contrast to the indulgent dead-end experimentation of the director 's previous full frontal .",1,0.330555556,Á®±Ë? (Praise),,,,,
"this cuddly sequel to the 1999 hit is a little more visually polished , a little funnier , and a little more madcap .",1,0.072916667,‰∏≠Á? (Neutral),,,,,
easy to put on and i have no problems .,1,0.433333333,Á®±Ë? (Praise),,,,,
"though everything might be literate and smart , it never took off and always seemed static .",0,0.357142857,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
"a thoughtful , provocative , insistently humanizing film .",1,0.4,Á®±Ë? (Praise),,,,,
"the wwii drama is well plotted , visually striking and filled with enjoyably complex characters who are never what they first appear .",1,0.2125,Á®±Ë? (Praise),,,,,
"i do n't know precisely what to make of steven soderbergh 's full frontal , though that did n't stop me from enjoying much of it .",1,0.3625,Á®±Ë? (Praise),,,,,
the result is something quite fresh and delightful .,1,0.65,Á®±Ë? (Praise),,,,,
one of the greatest romantic comedies of the past decade .,1,0.25,Á®±Ë? (Praise),,,,,
haneke challenges us to confront the reality of sexual aberration .,1,0.5,Á®±Ë? (Praise),,,,,
the plot is so predictable and sentimental that viewers are likely to lose interest before sandrine and her goats walk off into the sunset .,0,-0.15,?πË? (Criticism),,,,,
it 's also heavy-handed and devotes too much time to bigoted views .,0,0.2,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
plus its from amazon and amazon wouldn t put their name on crap .,1,-0.8,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
games like gem journey are easier to play with a stylus like this .,1,0,‰∏≠Á? (Neutral),,,,,
"i ll stick to my xbox for now ,  thanks .",0,0.2,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
the same panel buttons are there but in a better placement .,1,0.25,Á®±Ë? (Praise),,,,,
"it feels like a community theater production of a great broadway play : even at its best , it will never hold a candle to the original .",0,0.725,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
"... perhaps the heaviest , most joyless movie ever made about giant dragons taking over the world .",0,0.25,‰∏çÁ¢∫ÂÆ?(Uncertain),,,,,
i have dropped the phone onto a tile floor and it is fine .,1,0.416666667,Á®±Ë? (Praise),,,,,
"once again , director jackson strikes a rewarding balance between emotion on the human scale and action\/effects on the spectacular scale .",1,0.366666667,Á®±Ë? (Praise),,,,,
he read every amazon . com review as well as the zojirushi website .,1,0,‰∏≠Á? (Neutral),,,,,
"however ,  slicing up tons of veggies can be quite time consuming .",1,0,‰∏≠Á? (Neutral),,,,,
hawke draws out the best from his large cast in beautifully articulated portrayals that are subtle and so expressive they can sustain the poetic flights in burdette 's dialogue .,1,0.484325397,Á®±Ë? (Praise),,,,,
the recipe that comes with it is tasty .,1,0,‰∏≠Á? (Neutral),,,,,
"hand graters can be a mess to clean ,  especially under the handle .",1,0.063888889,‰∏≠Á? (Neutral),,,,,
this is definitely not the case with the num_extend,1,0,‰∏≠Á? (Neutral),,,,,
looks like a high school film project completed the day before it was due .,0,0.0175,‰∏≠Á? (Neutral),,,,,
i also have to hold the headphone cord to keep it from flapping around .,0,0,‰∏≠Á? (Neutral),,,,,
"witty , touching and well paced .",1,0.5,Á®±Ë? (Praise),,,,,
"this version 's no classic like its predecessor , but its pleasures are still plentiful .",1,-0.083333333,‰∏≠Á? (Neutral),,,,,
my first draft of this review was also way too long .,0,0.1,‰∏≠Á? (Neutral),,,,,
her delivery and timing are flawless .,1,1,Á®±Ë? (Praise),,,,,
speedloader is very hard to use especially with an extended magazine .,0,-0.189583333,?πË? (Criticism),,,,,
"a graceless , witless attempt at mating some like it hot with the wwii espionage thriller .",0,0.25,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
frida 's artistic brilliance is undeniable -- it 's among the most breathtakingly designed films i 've ever seen .,1,0.611111111,Á®±Ë? (Praise),,,,,
"first good , then bothersome .",0,0.475,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
at heart the movie is a deftly wrought suspense yarn whose richer shadings work as coloring rather than substance .,1,0.25,Á®±Ë? (Praise),,,,,
"if your senses have n't been dulled by slasher films and gorefests , if you 're a connoisseur of psychological horror , this is your ticket .",1,0,‰∏≠Á? (Neutral),,,,,
don t buy this unless you like replacing toasters .,0,0,‰∏≠Á? (Neutral),,,,,
i am glad that i did not spend a fortune on the electric models .,1,0.5,Á®±Ë? (Praise),,,,,
unfortunately i m not sure what all the five star reviews are for .,0,-0.25,‰∏çÁ¢∫ÂÆ?(Uncertain),,,,,
"the plot is very clever , but boyd weighs it down with too many characters and events , all intertwined and far too complicated to keep track of .",0,0.032222222,‰∏≠Á? (Neutral),,,,,
ridiculous !  i had trouble getting it on with zero bubbles .,0,-0.308333333,?πË? (Criticism),,,,,
a very stylish but ultimately extremely silly tale ... a slick piece of nonsense but nothing more .,0,0.1,‰∏≠Á? (Neutral),,,,,
"the computer recognized the usb connection ,  but the cursor never moved .",0,0,‰∏≠Á? (Neutral),,,,,
it s too bad because they look like they would keep my ears warm .,0,-0.05,‰∏≠Á? (Neutral),,,,,
little more than a frothy vanity project .,0,0.15625,?πË? (Criticism),,,,,
this is the old faithful water filter pitcher .,1,0.1,‰∏≠Á? (Neutral),,,,,
just spend the extra bucks and buy an official one from apple .,0,0,‰∏≠Á? (Neutral),,,,,
the constriction on my dog caused him to sit .,0,0,‰∏≠Á? (Neutral),,,,,
"at times , however , dogtown and z-boys lapses into an insider 's lingo and mindset that the uninitiated may find hard to follow , or care about .",0,-0.291666667,?πË? (Criticism),,,,,
"pretty darn good , despite its smarty-pants aura .",1,0.475,Á®±Ë? (Praise),,,,,
its very similar to that type of style .,0,0,‰∏≠Á? (Neutral),,,,,
it was just what i expected it to be .,1,-0.1,‰∏≠Á? (Neutral),,,,,
"it 's rare to find a film that dazzles the eye , challenges the brain , and satisfies our lust for fast-paced action , but minority report delivers all that and a whole lot more .",1,0.275,Á®±Ë? (Praise),,,,,
i give it five stars for making eating good so easy !  .,1,0.620833333,Á®±Ë? (Praise),,,,,
a long-winded and stagy session of romantic contrivances that never really gels like the shrewd feminist fairy tale it could have been .,0,-0.1,?πË? (Criticism),,,,,
i wore this product today for a few hours today .,0,-0.2,?πË? (Criticism),,,,,
it 's as flat as an open can of pop left sitting in the sun .,0,-0.008333333,‰∏≠Á? (Neutral),,,,,
"this warm and gentle romantic comedy has enough interesting characters to fill several movies , and its ample charms should win over the most hard-hearted cynics .",1,0.325,Á®±Ë? (Praise),,,,,
it did what it was supposed to do .,1,0,‰∏≠Á? (Neutral),,,,,
resourceful and ingenious entertainment .,1,0.55,Á®±Ë? (Praise),,,,,
"i then emptied th coffee grinder and looked for an obstruction ,  none .",0,0,‰∏≠Á? (Neutral),,,,,
"edited and shot with a syncopated style mimicking the work of his subjects , pray turns the idea of the documentary on its head , making it rousing , invigorating fun lacking any mtv puffery .",1,0.15,Á®±Ë? (Praise),,,,,
take the whole thing out in the sink .,1,0.2,Á®±Ë? (Praise),,,,,
this is a happy throwback to the time when cartoons were cinema 's most idiosyncratic form instead of one of its most predictable .,1,0.4,Á®±Ë? (Praise),,,,,
"4 friends , 2 couples , 2000 miles , and all the pabst blue ribbon beer they can drink - it 's the ultimate redneck road-trip .",1,0,‰∏≠Á? (Neutral),,,,,
the balm is crap more like a vaseline stick .,0,-0.15,?πË? (Criticism),,,,,
my wife despises window fans usually and she loves this thing too .,1,-0.25,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
the movie quickly drags on becoming boring and predictable .,0,-0.104166667,?πË? (Criticism),,,,,
"it 's drained of life in an attempt to be sober and educational , and yet it 's so devoid of realism that its lack of whistles and bells just makes it obnoxious and stiff .",0,0.008928571,‰∏≠Á? (Neutral),,,,,
"also ,  the knife is easy to maneuver despite its length .",1,0.433333333,Á®±Ë? (Praise),,,,,
"an enjoyable film for the family , amusing and cute for both adults and kids .",1,0.533333333,Á®±Ë? (Praise),,,,,
this knife sharpener more than met our expectations .,1,0.5,Á®±Ë? (Praise),,,,,
"it 's a pleasure to see seinfeld griping about the biz with buddies chris rock , garry shandling and colin quinn .",1,0,‰∏≠Á? (Neutral),,,,,
and it s a bread knife and nothing all that special .,1,0.357142857,Á®±Ë? (Praise),,,,,
place it in the freezer and close the door .,1,0,‰∏≠Á? (Neutral),,,,,
i threw it out because i can t take alcohol .,0,0,‰∏≠Á? (Neutral),,,,,
if you need a pot with this capacity num_extend qts  buy this one .,1,0,‰∏≠Á? (Neutral),,,,,
"too silly to be frightening , too stolid to be funny , it projects the same lazy affability as its nominal star , david arquette .",0,-0.2,?πË? (Criticism),,,,,
it makes a farce out of a good num_num num_extend,0,0.15,?πË? (Criticism),,,,,
"not a movie but a live-action agitprop cartoon so shameless and coarse , it 's almost funny .",0,0.125,?πË? (Criticism),,,,,
dash mounts are either bulky and in the way or not strong enough .,1,-0.108333333,Á®±Ë? (Praise),,,,,
i have had two of these cans outside for over a year .,1,0,‰∏≠Á? (Neutral),,,,,
"a graceful , contemplative film that gradually and artfully draws us into a world where the personal and the political get fatally intertwined .",1,0,‰∏≠Á? (Neutral),,,,,
"the passions aroused by the discord between old and new cultures are set against the strange , stark beauty of the mideast desert , so lovingly and perceptively filmed that you can almost taste the desiccated air .",1,0.114393939,Á®±Ë? (Praise),,,,,
moderately involving despite bargain-basement photography and hackneyed romance .,0,0,‰∏≠Á? (Neutral),,,,,
i expected an improvement in signal strength from my tiny usb direct plugin type .,0,0,‰∏≠Á? (Neutral),,,,,
"gangs of new york is an unapologetic mess , whose only saving grace is that it ends by blowing just about everything up .",0,-0.012878788,‰∏≠Á? (Neutral),,,,,
the sum of all fears is almost impossible to follow -- and there 's something cringe-inducing about seeing an american football stadium nuked as pop entertainment .,0,-0.333333333,?πË? (Criticism),,,,,
"after four days of that ,  i gave up and chucked it .",0,0,‰∏≠Á? (Neutral),,,,,
the visuals alone make metropolis worth seeing .,1,0.3,Á®±Ë? (Praise),,,,,
"a real movie , about real people , that gives us a rare glimpse into a culture most of us do n't know .",1,0.3,Á®±Ë? (Praise),,,,,
