row_id,sub_id,split_text,LABEL,NUM_SPLITS,Anger_count,Disgust_count,Fear_count,Joy_count,Sadness_count,Surprise_count,Trust_count,Anticipation_count,Anger_freq,Disgust_freq,Fear_freq,Joy_freq,Sadness_freq,Surprise_freq,Trust_freq,Anticipation_freq
139,1,and manages to be tender and darkly comic .,1,2,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0
140,0,no. .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0,these run quite small even,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,1,though they are stretchy .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0,"whether seen on a 10-inch television screen or at your local multiplex , the edge-of-your-seat , educational antics of steve irwin are priceless entertainment .",1,1,0,0,0,1,0,1,2,1,0.0,0.0,0.0,0.125,0.0,0.125,0.25,0.125
143,0,this case is far from what i expected .,0,1,0,0,1,0,1,0,0,1,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25
144,0,"as a singular character study , it 's perfect .",1,1,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2
145,0,"complex , affecting and uniquely almod??var , the film evokes strong emotions",1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,1,and pushes viewers to question their deepest notions of moral right and wrong .,1,2,1,0,0,0,0,0,1,0,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,0.0
146,0,the smartest bonehead comedy of the summer .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,0,it is best to invest in a good set of makeup brushes .,0,1,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
148,0,i made flour tortillas that night for our mexican burrito dinner .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0,i would not buy anything else from this vendor .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0,there are films that try the patience of even the most cinema-besotted critic -- and this was one of them .,0,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
151,0,this salad spinner is durable and easy to use .,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
152,0,"for the price ,  this is a good buy .",1,1,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
153,0,but fans should have fun meeting a brand-new pokemon called celebi .,1,1,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333
154,0,"audiences conditioned to getting weepy over saucer-eyed , downy-cheeked moppets and their empathetic caretakers will probably feel emotionally cheated by the film 's tart , sugar-free wit .",0,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
155,0,not to mention it did not fit my screen completely .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0,there are num_num bright leds for taking pictures or just as a flashlight .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0,"i enjoyed the ride -lrb- bumps and all -rrb- , creamy depth , and ultimate theme .",1,1,0,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25
158,0,"i saw knockaround guys yesterday ,",0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,1,and already the details have faded like photographs from the spanish-american war ... it 's so unmemorable that it turned my ballpoint notes to invisible ink .,0,2,0,0,1,0,0,0,0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
159,0,my dish feels very solid to the touch .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0,$ is too much to pay for a $ cable .,0,1,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
161,0,"by the end of no such thing the audience , like beatrice , has a watchful affection for the monster .",1,1,0,0,1,1,0,0,2,1,0.0,0.0,0.125,0.125,0.0,0.0,0.25,0.125
162,0,but it pays a price for its intricate intellectual gamesmanship .,0,1,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2
163,0,we have been treating our hair for months,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,1,and finally got this .,0,2,0,1,0,1,0,1,1,1,0.0,0.166667,0.0,0.166667,0.0,0.166667,0.166667,0.166667
164,0,i bought this set for our toaster oven .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0,just hurry up,0,3,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
165,1,and play the darn song,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,2,and move on for goodness sake .,0,3,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
166,0,"the plot is straight off the shelf , the performances are television - caliber and the message of providing solace through deception is a little creepy .",0,1,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.166667,0.0,0.0,0.166667,0.166667
167,0,while mcfarlane 's animation lifts the film firmly above the level of other coming-of-age films ... it 's also so jarring that it 's hard to get back into the boys ' story .,0,1,0,1,1,0,1,0,1,0,0.0,0.142857,0.142857,0.0,0.142857,0.0,0.142857,0.0
168,0,"everything that has to do with yvan and charlotte , and everything that has to do with yvan 's rambunctious , jewish sister and her non-jew husband , feels funny and true .",1,1,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0
169,0,this one does the job i need it for !  .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0,"when it 's all wet , blue crush is highly enjoyable .",1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
171,0,unfortunately this product did not do much for me .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0,still it is a fun learning experience and so far so good .,1,1,0,0,0,2,0,1,1,2,0.0,0.0,0.0,0.222222,0.0,0.111111,0.111111,0.222222
173,0,a deviant topical comedy which is funny from start to finish .,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
174,0,if you can get past the fantastical aspects and harsh realities of `` the isle '' you 'll get a sock-you-in-the-eye flick that is a visual tour-de-force and a story that is unlike any you will likely see anywhere else .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0,this did not stop odor,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,1,and my pets wanted to eat it .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0,not a good product for conditioning even,0,2,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
176,1,though it says it has shea butter .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,0,he s heavy and stable enough to not tip over when it s windy .,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
178,0,the filmmakers skillfully evoke the sense of menace that nature holds for many urban dwellers .,1,1,1,0,1,0,0,0,0,0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0
179,0,and do not remove part one of the screen until part two is applied .,1,1,1,0,1,0,1,0,0,0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0
180,0,i may even give some as gifts this holiday season .,1,1,0,0,0,2,0,1,0,2,0.0,0.0,0.0,0.285714,0.0,0.142857,0.0,0.285714
181,0,"it it pretty hardy ,  i haven t broken it",1,2,1,0,1,2,1,0,3,1,0.076923,0.0,0.076923,0.153846,0.076923,0.0,0.230769,0.076923
181,1,yet .,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,0,well-shot,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1,but badly written tale set in a future ravaged by dragons .,0,2,0,0,1,0,1,0,0,0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0
183,0,"these are lives worth watching , paths worth following .",1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0,i cannot wait to show it off ! thank you !  .,1,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333
185,0,like how many times you face the nazgul,0,2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
185,1,and how easily they are beaten .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0,beyond a handful of mildly amusing lines ... there just is n't much to laugh at .,0,1,0,0,0,2,0,1,0,0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0
187,0,spent more time fiddling with this than i did looking at the road .,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
188,0,i bought the lowest priced model more to test the brand than anything else .,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0
189,0,i,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,1,though it would be faster and easier,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,2,but it wasn t .,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0,if your bike had a kickstand on the plate it won t lock down .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,0,something the true film buff will enjoy .,1,1,0,0,0,2,0,0,2,1,0.0,0.0,0.0,0.285714,0.0,0.0,0.285714,0.142857
192,0,most of crush is a clever and captivating romantic comedy with a welcome pinch of tartness .,1,1,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.166667,0.0,0.0,0.166667,0.166667
193,0,i tried everything short of breaking the thing open .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0,"great headset ,  solid build quality",1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,1,and blocks out the wind .,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0,i loved the food for my cats as you can read below .,0,1,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0
196,0,"its like that showtime rotisserrie oven ,  you set it",1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,1,and forget it .,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,0,i ordered these from amazon since i could find them nowhere in my area .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0,i had much better luck with the other three pairs mentioned .,0,1,0,0,0,1,0,1,0,1,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25
199,0,i put in a password,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,1,but router won t recoginize it .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0,"it takes this never-ending confusion and hatred , puts a human face on it , evokes shame among all who are party to it",1,2,2,2,3,0,2,0,0,0,0.166667,0.166667,0.25,0.0,0.166667,0.0,0.0,0.0
200,1,and even promotes understanding .,1,2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
201,0,i got this as a gift for my son .,1,1,0,0,0,1,0,1,0,1,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25
202,0,"num_extend has much better graphics ,  better sound ,  slightly better control .",0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,0,maybe i found the proceedings a little bit too conventional .,0,1,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25
204,0,it basically picks up what is directly in front of it .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0,"what full frontal lacks in thematic coherence it largely makes up for as loosey-goosey , experimental entertainment .",1,1,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.125
206,0,... the sum of the parts equals largely a confused mediocrity .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,0,almost everything else is wan .,0,1,0,0,1,0,1,0,0,0,0.0,0.0,0.333333,0.0,0.333333,0.0,0.0,0.0
208,0,this style of meat pounder is sort of commodity like .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0,"even as lame horror flicks go , this is lame .",0,1,1,1,1,0,1,1,0,0,0.166667,0.166667,0.166667,0.0,0.166667,0.166667,0.0,0.0
210,0,they pile up nice in the closet,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,1,and clean up great in the dishwasher .,1,2,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0
211,0,"a boring , wincingly cute and nauseatingly politically correct cartoon guaranteed to drive anyone much over age 4 screaming from the theater .",0,1,1,1,1,0,0,0,0,0,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.0,0.0
212,0,the film runs on equal parts of innocence and wisdom -- wisdom that comes with experience .,1,1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
213,0,the wheel oftenly stuck,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,1,and wont turn on its rail .,0,2,1,0,0,0,0,0,0,2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5
214,0,i would not suggest this on black iphones .,1,1,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.333333,0.0,0.333333,0.0
215,0,one minute per slice seems like a good rule of thumb so far .,1,1,0,0,1,1,0,1,2,1,0.0,0.0,0.142857,0.142857,0.0,0.142857,0.285714,0.142857
216,0,the cheese came out light,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,1,and fluffy wished i had had one earlier .,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0,"auto shut off after num_num hours ,  which is a good feature .",1,1,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.166667,0.0,0.166667,0.166667,0.166667
218,0,"too loud , too long and too frantic by half , die another day suggests that the bond franchise has run into a creative wall that 007 can not fly over , tunnel under or barrel through .",0,1,0,1,2,0,1,1,0,2,0.0,0.1,0.2,0.0,0.1,0.1,0.0,0.2
219,0,just do your homework,1,2,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
219,1,and you will end up pretty satisfied .,1,2,0,0,0,2,0,0,1,1,0.0,0.0,0.0,0.333333,0.0,0.0,0.166667,0.166667
220,0,this bold and lyrical first feature from raja amari expands the pat notion that middle-aged women just wanna have fun into a rousing treatise of sensual empowerment .,1,1,0,0,1,3,1,1,1,2,0.0,0.0,0.058824,0.176471,0.058824,0.058824,0.058824,0.117647
221,0,sugar is extremely addictive,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,1,and does absolutely nothing for your body .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0,then into my phone,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,1,and it chargers my phone .,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,0,there is no menu selection for find free books .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0,i only ordered on here because they were alot cheaper .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,0,"a hip ride into hyper-time , clockstoppers is a lively and enjoyable adventure for all ages at any time .",1,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667
226,0,voice command is better on this set than other ones i ve tried .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,0,i kept it,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,1,though i do not use it .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,0,despite the port breaking it gets num_extend stars .,1,1,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25
229,0,the main flavor to come through is cinnamon and the slight sweetness of stevia .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,0,director rob marshall went out gunning to make a great one .,1,1,1,1,1,0,1,0,1,0,0.142857,0.142857,0.142857,0.0,0.142857,0.0,0.142857,0.0
231,0,we usually run it on low and it is relatively quite .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0,i can t believe i haven t owned one of these before .,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
233,0,a marvellous journey from childhood idealism to adolescent self-absorption .,1,1,0,0,1,2,0,0,0,1,0.0,0.0,0.142857,0.285714,0.0,0.0,0.0,0.142857
234,0,and i wanted them all to be easy to access .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0,it does this to a very significant degree and is extremely uncomfortable to wear .,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
236,0,"christians sensitive to a reductionist view of their lord as a luv-spreading dr. feelgood or omnipotent slacker will feel vastly more affronted than secularists , who might even praise god for delivering such an instant camp classic .",1,1,0,1,1,2,0,0,3,1,0.0,0.076923,0.076923,0.153846,0.0,0.0,0.230769,0.076923
237,0,i did not have what i felt were unrealistic expectations of this device .,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
238,0,shocking only in that it reveals the filmmaker 's bottomless pit of self-absorption .,0,1,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
239,0,... too gory to be a comedy and too silly to be an effective horror film .,0,1,2,2,2,1,2,1,1,0,0.133333,0.133333,0.133333,0.066667,0.133333,0.066667,0.066667,0.0
240,0,"sunshine state lacks the kind of dynamic that limbo offers , and in some ways is a rather indulgent piece .",0,1,0,0,0,2,0,1,1,0,0.0,0.0,0.0,0.25,0.0,0.125,0.125,0.0
241,0,"a sour , nasty offering .",0,1,1,2,1,0,1,0,1,0,0.125,0.25,0.125,0.0,0.125,0.0,0.125,0.0
242,0,"finish is great ,",1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,1,and it makes great french toast .,1,2,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
243,0,"ultimately the project comes across as clinical , detached , uninvolving , possibly prompting audience members to wonder , ` what 's the point ? '",0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667
244,0,"unfortunately ,  not my blackberry nor my cell phone .",0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0,the acting alone is worth the price of admission .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,0,another thing i really like is that it does not have rivets .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,0,it worked for maybe num_num months then died .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,0,i do n't think i 've been as entranced,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,1,and appalled by an asian film since shinya tsukamoto 's iron man .,1,2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
249,0,this turner has worked well for the last few years .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0,of course the german s call this sort of idea good engineering .,1,1,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
251,0,"synching is simple ,  with no passwords or codes required .",1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,0,notorious c.h.o. has oodles of vulgar highlights .,0,1,0,1,0,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
253,0,the character is too forced,0,3,0,0,1,0,0,0,0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
253,1,"and overwritten to be funny or believable much of the time ,",0,3,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
253,2,and clayburgh does n't always improve the over-the-top mix .,0,3,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25
254,0,whether you 're moved,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,1,"and love it , or bored or frustrated by the film , you 'll still feel something .",1,2,1,0,0,1,0,0,0,0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0
255,0,we miss the quirky amazement that used to come along for an integral part of the ride .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,0,"sluggishly directed by episodic tv veteran joe zwick , it 's a sitcom without the snap-crackle .",0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
257,0,a dreary rip-off of goodfellas that serves as a muddled and offensive cautionary tale for hispanic americans .,0,1,1,1,1,0,1,0,0,0,0.125,0.125,0.125,0.0,0.125,0.0,0.0,0.0
258,0,"spousal abuse is a major problem in contemporary society ,",0,2,1,1,2,0,2,0,0,0,0.111111,0.111111,0.222222,0.0,0.222222,0.0,0.0,0.0
258,1,but the film reduces this domestic tragedy to florid melodrama .,0,2,1,0,1,0,2,0,0,0,0.166667,0.0,0.166667,0.0,0.333333,0.0,0.0,0.0
259,0,"do n't plan on the perfect ending ,",1,2,0,0,0,1,0,0,1,2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.4
259,1,but sweet home alabama hits the mark with critics who escaped from a small town life .,1,2,1,0,1,1,0,1,1,1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1
260,0,"to the film 's credit , the acting is fresh and unselfconscious , and munch is a marvel of reality versus sappy sentiment .",1,1,1,0,0,0,0,1,2,0,0.142857,0.0,0.0,0.0,0.0,0.142857,0.285714,0.0
261,0,"a sensual performance from abbass buoys the flimsy story ,",1,3,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.142857,0.0,0.142857,0.142857,0.142857
261,1,but her inner journey is largely unexplored,1,3,0,0,1,1,0,0,0,1,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25
261,2,and we 're left wondering about this exotic-looking woman whose emotional depths are only hinted at .,1,3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
262,0,"truth to tell , if you 've seen more than half-a-dozen horror films , there 's nothing here you have n't seen before .",0,1,1,1,1,0,1,1,1,0,0.125,0.125,0.125,0.0,0.125,0.125,0.125,0.0
263,0,you 've seen them a million times .,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
264,0,"other than that small problem ,  this is a great bt headdest .",1,1,0,0,1,0,1,0,0,0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0
265,0,will grab your children by the imagination,1,3,1,0,0,1,0,0,0,1,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2
265,1,and amaze them,1,3,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
265,2,and amuse them .,1,3,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
266,0,it is so small . get a racket ball . pass this one by .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,0,"a thoughtful , moving piece that faces difficult issues with honesty and beauty .",1,1,0,0,1,1,0,0,2,0,0.0,0.0,0.142857,0.142857,0.0,0.0,0.285714,0.0
268,0,i did n't believe for a moment in these villains or their plot .,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
269,0,"the film benefits greatly from a less manic tone than its predecessor , as cho appears to have settled comfortably into her skin .",1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,0,"one of those movies where you walk out of the theater not feeling cheated exactly ,",0,2,1,1,1,1,1,1,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
270,1,"but feeling pandered to , which , in the end , might be all the more infuriating .",0,2,1,1,1,1,1,1,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
271,0,as adapted by kevin molony from simon leys ' novel `` the death of napoleon '',0,3,1,1,1,0,1,1,0,1,0.142857,0.142857,0.142857,0.0,0.142857,0.142857,0.0,0.142857
271,1,"and directed by alan taylor , napoleon 's journey is interesting",0,3,0,0,1,1,0,0,0,1,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2
271,2,but his parisian rebirth is stillborn,0,3,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
272,0,"only an epic documentary could get it all down ,",1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,1,and spike lee 's jim brown : all american at long last gives its subject a movie worthy of his talents .,1,2,0,0,1,0,0,0,1,1,0.0,0.0,0.166667,0.0,0.0,0.0,0.166667,0.166667
273,0,"it might be tempting to regard mr. andrew and his collaborators as oddballs ,",1,2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
273,1,"but mr. earnhart 's quizzical , charming movie allows us to see them , finally , as artists .",1,2,0,1,0,1,0,1,1,1,0.0,0.142857,0.0,0.142857,0.0,0.142857,0.142857,0.142857
274,0,"once the charger is removed ,  the phone starts working ,  again .",0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333
