row_id,TEXT,LABEL,Polarity_Score,irony_score
334,i wore this product today for a few hours today .,0,-0.2,0.484303653
335,it 's as flat as an open can of pop left sitting in the sun .,0,-0.0083,0.146820307
336,"this warm and gentle romantic comedy has enough interesting characters to fill several movies , and its ample charms should win over the most hard-hearted cynics .",1,0.325,0.312163055
337,it did what it was supposed to do .,1,0,0.559751868
338,resourceful and ingenious entertainment .,1,0.55,0.951556385
339,"i then emptied th coffee grinder and looked for an obstruction ,  none .",0,0,0.284668088
340,"edited and shot with a syncopated style mimicking the work of his subjects , pray turns the idea of the documentary on its head , making it rousing , invigorating fun lacking any mtv puffery .",1,0.15,0.277133644
341,take the whole thing out in the sink .,1,0.2,0.158496439
342,this is a happy throwback to the time when cartoons were cinema 's most idiosyncratic form instead of one of its most predictable .,1,0.4,0.743817449
343,"4 friends , 2 couples , 2000 miles , and all the pabst blue ribbon beer they can drink - it 's the ultimate redneck road-trip .",1,0,0.327692747
344,the balm is crap more like a vaseline stick .,0,-0.15,0.29183495
345,my wife despises window fans usually and she loves this thing too .,1,-0.25,0.874957085
346,the movie quickly drags on becoming boring and predictable .,0,-0.1042,0.394782782
347,"it 's drained of life in an attempt to be sober and educational , and yet it 's so devoid of realism that its lack of whistles and bells just makes it obnoxious and stiff .",0,0.0089,0.322531044
348,"also ,  the knife is easy to maneuver despite its length .",1,0.4333,0.87561512
349,"an enjoyable film for the family , amusing and cute for both adults and kids .",1,0.5333,0.137023032
350,this knife sharpener more than met our expectations .,1,0.5,0.377122223
351,"it 's a pleasure to see seinfeld griping about the biz with buddies chris rock , garry shandling and colin quinn .",1,0,0.947007537
352,and it s a bread knife and nothing all that special .,1,0.3571,0.118318141
353,place it in the freezer and close the door .,1,0,0.134645581
354,i threw it out because i can t take alcohol .,0,0,0.137527347
355,if you need a pot with this capacity num_extend qts  buy this one .,1,0,0.053289652
356,"too silly to be frightening , too stolid to be funny , it projects the same lazy affability as its nominal star , david arquette .",0,-0.2,0.282152951
357,it makes a farce out of a good num_num num_extend,0,0.15,0.315844893
358,"not a movie but a live-action agitprop cartoon so shameless and coarse , it 's almost funny .",0,0.125,0.526068687
359,dash mounts are either bulky and in the way or not strong enough .,1,-0.1083,0.099235296
360,i have had two of these cans outside for over a year .,1,0,0.120451093
361,"a graceful , contemplative film that gradually and artfully draws us into a world where the personal and the political get fatally intertwined .",1,0,0.198019862
362,"the passions aroused by the discord between old and new cultures are set against the strange , stark beauty of the mideast desert , so lovingly and perceptively filmed that you can almost taste the desiccated air .",1,0.1144,0.375561893
363,moderately involving despite bargain-basement photography and hackneyed romance .,0,0,0.852500737
364,i expected an improvement in signal strength from my tiny usb direct plugin type .,0,0,0.735220015
365,"gangs of new york is an unapologetic mess , whose only saving grace is that it ends by blowing just about everything up .",0,-0.0129,0.810598969
366,the sum of all fears is almost impossible to follow -- and there 's something cringe-inducing about seeing an american football stadium nuked as pop entertainment .,0,-0.3333,0.356841743
367,"after four days of that ,  i gave up and chucked it .",0,0,0.301055193
368,the visuals alone make metropolis worth seeing .,1,0.3,0.454773545
369,"a real movie , about real people , that gives us a rare glimpse into a culture most of us do n't know .",1,0.3,0.173265636
370,"helmer devito ... attempts to do too many things in this story about ethics , payola , vice , murder , kids ' tv and revenge .",0,0.5,0.633368075
371,it is not difficult to clean or assemble .,1,0.3083,0.158912182
372,i say this as a guy with fairly thin wrists too .,0,-0.4,0.284382224
373,and still the focus was extremely soft or just plain terrible .,0,-0.3714,0.13504827
374,most operations there is a noticable delay lag of num_extend to num_num seconds .,0,0.5,0.254546821
375,"we can see the wheels turning , and we might resent it sometimes , but this is still a nice little picture , made by bright and friendly souls with a lot of good cheer .",1,0.4375,0.137579978
376,... as the story congeals you feel the pieces of the star wars saga falling into place in a way that makes your spine tingle with revelation and excitement .,1,0,0.396722794
377,i was surprised as the box seemed to be in good shape .,0,0.4,0.37298882
378,that does not hold true for this product .,0,0.35,0.059598505
379,i had it professionally installed at a local bike shop .,0,0.05,0.472994506
380,should have a wider design for different foods .,1,0,0.304835737
381,"my goodness , queen latifah has a lot to offer and she seemed to have no problem flaunting her natural gifts .",1,0.1,0.61959964
382,it is worse then no lube because it gets soooo sticky .,0,-0.4,0.314218521
383,"an impossible romance , but we root for the patronized iranian lad .",1,-0.6667,0.559570014
384,"oh ,  and the battery life is pretty decent .",1,0.2083,0.987236321
385,gosling provides an amazing performance that dwarfs everything else in the film .,1,0.6,0.429821491
386,"while not as aggressively impressive as its american counterpart , `` in the bedroom , '' moretti 's film makes its own , quieter observations",1,0.5333,0.109594524
387,"i did n't laugh at the ongoing efforts of cube , and his skinny buddy mike epps , to make like laurel and hardy 'n the hood .",0,0.3,0.547182858
388,"there is a kind of attentive concern that hoffman brings to his characters , as if he has been giving them private lessons , and now it is time for their first public recital .",1,0.25,0.829220176
389,i ve not been terribly impressed with this box .,0,1,0.101199925
390,"the unceasing sadism is so graphically excessive , the director just ends up exposing his own obsession .",0,0.1,0.608606696
391,i did not buy from a num_extend party seller .,0,0,0.098037839
392,but it didn t do anything for my face .,0,0,0.166167557
393,"the streets , shot by cinematographer michael ballhaus , may be as authentic as they are mean , but it is nearly impossible to care about what happens on them .",0,-0.1597,0.178248644
394,try explaining to a two year old why her tattoo keeps  breaking  .,0,0.1,0.846128941
395,"it is also , at times , curiously moving .",1,-0.1,0.269949317
396,i also love it because the jar is plastic .,1,0.5,0.862293959
397,a painfully leaden film destined for pre-dawn cable television slots .,0,-0.2,0.866349459
398,"we both use the blackberry num_num curve ,  which each use bluetooth version num_extend",1,0,0.428759634
399,"does what a fine documentary does best : it extends a warm invitation into an unfamiliar world , then illuminates it fully and allows the larger implications of the journey to sink in unobtrusively .",1,0.4033,0.264436841
400,i bought this toy for my boys a few years back .,0,-0.1,0.195316732
401,i was bored after the first num_num minutes .,0,-0.125,0.206444681
402,"spyro games always used to be fun ,  but that tradition ends here .",0,0.3,0.910468936
403,this case is cute however the is the only good thing about it .,0,0.4,0.268730342
404,u.s. audiences may find -lrb- attal and gainsbourg 's -rrb- unfamiliar personas give the film an intimate and quaint reality that is a little closer to human nature than what hollywood typically concocts .,1,-0.0385,0.307402551
405,it is close to the old one i had for years .,1,0.1,0.09799397
406,i would not buy this again in the future .,0,0,0.03822726
407,"if this holiday movie is supposed to be a gift , somebody unwrapped it early , took out all the good stuff , and left behind the crap -lrb- literally -rrb- .",0,-0.08,0.107203603
408,"the movie is as far as you can get from racy , to the point where it almost stops the blood flow to your brain ; it has a dull , costumey feel .",0,-0.0958,0.100678921
409,what 's most striking about this largely celebratory film ... is the sense of isolation that permeates these bastions of individuality in an ikea world .,1,0.4048,0.465098023
410,so i purchased another knife sharpener for this our num_num yankee swap .,1,0,0.411975861
411,you 'll have more fun setting fire to yourself in the parking lot .,0,0.4,0.73903048
412,it has a num_num year warranty on defects too .,1,0,0.295035362
413,-lrb- u -rrb- nrelentingly stupid .,0,-0.8,0.148135245
414,it is a poor performer when it comes to odor retention and clumping .,0,-0.4,0.227722645
415,effectively feeds our senses with the chilling sights and sounds from within the camp to create a completely numbing experience .,1,0.0667,0.887883127
416,hope this lasts longer than my last grinder so can buy as a gift .,1,0,0.135320902
417,the kids often appear to be reading the lines and are incapable of conveying any emotion .,0,0,0.581032336
418,"flotsam in the sea of moviemaking , not big enough for us to worry about it causing significant harm and not smelly enough to bother despising .",0,0.0938,0.098960221
