row_id,TEXT,LABEL,SPLIT_TEXT,NUM_SPLITS
218,"too loud , too long and too frantic by half , die another day suggests that the bond franchise has run into a creative wall that 007 can not fly over , tunnel under or barrel through .",0,"['too loud , too long and too frantic by half , die another day suggests that the bond franchise has run into a creative wall that 007 can not fly over , tunnel under or barrel through .']",1
219,just do your homework and you will end up pretty satisfied .,1,"['just do your homework', 'and you will end up pretty satisfied .']",2
220,this bold and lyrical first feature from raja amari expands the pat notion that middle-aged women just wanna have fun into a rousing treatise of sensual empowerment .,1,['this bold and lyrical first feature from raja amari expands the pat notion that middle-aged women just wanna have fun into a rousing treatise of sensual empowerment .'],1
221,sugar is extremely addictive and does absolutely nothing for your body .,0,"['sugar is extremely addictive', 'and does absolutely nothing for your body .']",2
222,then into my phone and it chargers my phone .,1,"['then into my phone', 'and it chargers my phone .']",2
223,there is no menu selection for find free books .,0,['there is no menu selection for find free books .'],1
224,i only ordered on here because they were alot cheaper .,0,['i only ordered on here because they were alot cheaper .'],1
225,"a hip ride into hyper-time , clockstoppers is a lively and enjoyable adventure for all ages at any time .",1,"['a hip ride into hyper-time , clockstoppers is a lively and enjoyable adventure for all ages at any time .']",1
226,voice command is better on this set than other ones i ve tried .,1,['voice command is better on this set than other ones i ve tried .'],1
227,i kept it though i do not use it .,0,"['i kept it', 'though i do not use it .']",2
228,despite the port breaking it gets num_extend stars .,1,['despite the port breaking it gets num_extend stars .'],1
229,the main flavor to come through is cinnamon and the slight sweetness of stevia .,0,['the main flavor to come through is cinnamon and the slight sweetness of stevia .'],1
230,director rob marshall went out gunning to make a great one .,1,['director rob marshall went out gunning to make a great one .'],1
231,we usually run it on low and it is relatively quite .,1,['we usually run it on low and it is relatively quite .'],1
232,i can t believe i haven t owned one of these before .,1,['i can t believe i haven t owned one of these before .'],1
233,a marvellous journey from childhood idealism to adolescent self-absorption .,1,['a marvellous journey from childhood idealism to adolescent self-absorption .'],1
234,and i wanted them all to be easy to access .,0,['and i wanted them all to be easy to access .'],1
235,it does this to a very significant degree and is extremely uncomfortable to wear .,0,['it does this to a very significant degree and is extremely uncomfortable to wear .'],1
236,"christians sensitive to a reductionist view of their lord as a luv-spreading dr. feelgood or omnipotent slacker will feel vastly more affronted than secularists , who might even praise god for delivering such an instant camp classic .",1,"['christians sensitive to a reductionist view of their lord as a luv-spreading dr. feelgood or omnipotent slacker will feel vastly more affronted than secularists , who might even praise god for delivering such an instant camp classic .']",1
237,i did not have what i felt were unrealistic expectations of this device .,1,['i did not have what i felt were unrealistic expectations of this device .'],1
238,shocking only in that it reveals the filmmaker 's bottomless pit of self-absorption .,0,"[""shocking only in that it reveals the filmmaker 's bottomless pit of self-absorption .""]",1
239,... too gory to be a comedy and too silly to be an effective horror film .,0,['... too gory to be a comedy and too silly to be an effective horror film .'],1
240,"sunshine state lacks the kind of dynamic that limbo offers , and in some ways is a rather indulgent piece .",0,"['sunshine state lacks the kind of dynamic that limbo offers , and in some ways is a rather indulgent piece .']",1
241,"a sour , nasty offering .",0,"['a sour , nasty offering .']",1
242,"finish is great ,  and it makes great french toast .",1,"['finish is great ,', 'and it makes great french toast .']",2
243,"ultimately the project comes across as clinical , detached , uninvolving , possibly prompting audience members to wonder , ` what 's the point ? '",0,"[""ultimately the project comes across as clinical , detached , uninvolving , possibly prompting audience members to wonder , ` what 's the point ? '""]",1
244,"unfortunately ,  not my blackberry nor my cell phone .",0,"['unfortunately ,  not my blackberry nor my cell phone .']",1
245,the acting alone is worth the price of admission .,1,['the acting alone is worth the price of admission .'],1
246,another thing i really like is that it does not have rivets .,1,['another thing i really like is that it does not have rivets .'],1
247,it worked for maybe num_num months then died .,0,['it worked for maybe num_num months then died .'],1
248,i do n't think i 've been as entranced and appalled by an asian film since shinya tsukamoto 's iron man .,1,"[""i do n't think i 've been as entranced"", ""and appalled by an asian film since shinya tsukamoto 's iron man .""]",2
249,this turner has worked well for the last few years .,1,['this turner has worked well for the last few years .'],1
250,of course the german s call this sort of idea good engineering .,1,['of course the german s call this sort of idea good engineering .'],1
251,"synching is simple ,  with no passwords or codes required .",1,"['synching is simple ,  with no passwords or codes required .']",1
252,notorious c.h.o. has oodles of vulgar highlights .,0,['notorious c.h.o. has oodles of vulgar highlights .'],1
253,"the character is too forced and overwritten to be funny or believable much of the time , and clayburgh does n't always improve the over-the-top mix .",0,"['the character is too forced', 'and overwritten to be funny or believable much of the time ,', ""and clayburgh does n't always improve the over-the-top mix .""]",3
254,"whether you 're moved and love it , or bored or frustrated by the film , you 'll still feel something .",1,"[""whether you 're moved"", ""and love it , or bored or frustrated by the film , you 'll still feel something .""]",2
